ORG_ID,MONTH,YEARMONTH,INCOME,PROTEST,ADV,ADV_lag,ADV_Zscr,ADV_Zscr_lag1,ADV_Zscr_lag12,TARGET_month,TARGET_org,PUBFUND,POLICONTROL
74,11,11,624335000,0,2736.62793,18438.25638,-1.104,-0.121,-0.583,0,0,0.561,ministy
74,12,12,624335000,0,3490.465149,2736.62793,-1.056,-1.104,-0.784,0,0,0.561,ministy
74,13,1,673956000,0,15638.58838,3490.465149,-0.297,-1.056,-0.802,0,0,0.605,ministy
74,14,2,673956000,0,17666.51147,15638.58838,-0.17,-0.297,0.038,0,0,0.605,ministy
74,15,3,673956000,0,12484.18619,17666.51147,-0.494,-0.17,0.62,0,0,0.605,ministy
74,16,4,673956000,0,16178.95361,12484.18619,-0.263,-0.494,-0.599,0,0,0.605,ministy
74,17,5,673956000,0,15421.26523,16178.95361,-0.31,-0.263,-0.211,0,0,0.605,ministy
74,18,6,673956000,0,37716.00058,15421.26523,1.085,-0.31,-0.561,0,0,0.605,ministy
74,19,7,673956000,0,55943.56489,37716.00058,2.225,1.085,0.169,0,0,0.605,ministy
74,20,8,673956000,1,28485.56195,55943.56489,0.507,2.225,-0.697,0,0,0.605,ministy
74,21,9,673956000,1,24829.3028,28485.56195,0.278,0.507,-0.992,0,0,0.605,ministy
74,22,10,673956000,1,11633.48834,24829.3028,-0.547,0.278,-0.121,0,0,0.605,ministy
74,23,11,673956000,1,10812.32574,11633.48834,-0.598,-0.547,-1.104,0,0,0.605,ministy
74,24,12,673956000,1,7866.511627,10812.32574,-0.783,-0.598,-1.056,0,0,0.605,ministy
74,25,1,691016000,1,5710.697754,7866.511627,-0.918,-0.783,-0.297,0,0,0.619,ministy
74,26,2,691016000,1,12425.23254,5710.697754,-0.498,-0.918,-0.17,0,0,0.619,ministy
74,27,3,691016000,1,16557.79083,12425.23254,-0.239,-0.498,-0.494,0,0,0.619,ministy
74,28,4,691016000,1,50970.44287,16557.79083,1.914,-0.239,-0.263,0,0,0.619,ministy
74,29,5,691016000,1,45239.54456,50970.44287,1.555,1.914,-0.31,0,0,0.619,ministy
74,30,6,691016000,1,74689.04681,45239.54456,3.398,1.555,1.085,0,0,0.619,ministy
75,1,1,4732169000,0,453237.5543,445224.188,-0.701,-0.726,-1.451,0,1,0.677,ministy
75,2,2,4732169000,0,421767.4653,453237.5543,-0.797,-0.701,-1.335,0,1,0.677,ministy
75,3,3,4732169000,0,337044.0631,421767.4653,-1.057,-0.797,3.171,0,1,0.677,ministy
75,4,4,4732169000,0,1266771.95,337044.0631,1.789,-1.057,3.158,0,1,0.677,ministy
75,5,5,4732169000,0,493799.8839,1266771.95,-0.577,1.789,0.754,0,1,0.677,ministy
75,6,6,4732169000,0,636786.1686,493799.8839,-0.139,-0.577,-0.49,0,1,0.677,ministy
75,7,7,4732169000,0,714871.77,636786.1686,0.1,-0.139,0.248,0,1,0.677,ministy
75,8,8,4732169000,0,320900.2564,714871.77,-1.106,0.1,1.066,0,1,0.677,ministy
75,9,9,4732169000,0,956817.2026,320900.2564,0.84,-1.106,1.841,0,1,0.677,ministy
75,10,10,4732169000,0,558477.1579,956817.2026,-0.379,0.84,1.563,0,1,0.677,ministy
75,11,11,4732169000,0,1145014.29,558477.1579,1.416,-0.379,-1.162,0,1,0.677,ministy
75,12,12,4732169000,0,377835.4875,1145014.29,-0.932,1.416,-0.726,0,1,0.677,ministy
75,13,1,4899212000,0,420059.9754,377835.4875,-0.803,-0.932,-0.701,0,1,0.676,ministy
75,14,2,4899212000,0,957407.1434,420059.9754,0.842,-0.803,-0.797,0,1,0.676,ministy
75,15,3,4899212000,0,1372704.424,957407.1434,2.113,0.842,-1.057,0,1,0.676,ministy
75,16,4,4899212000,0,940281.9732,1372704.424,0.79,2.113,1.789,0,1,0.676,ministy
75,17,5,4899212000,0,656103.6188,940281.9732,-0.08,0.79,-0.577,0,1,0.676,ministy
75,18,6,4899212000,0,1216785.877,656103.6188,1.636,-0.08,-0.139,0,1,0.676,ministy
75,19,7,4899212000,0,565190.2469,1216785.877,-0.358,1.636,0.1,1,1,0.676,ministy
75,20,8,4899212000,1,488612.838,565190.2469,-0.593,-0.358,-1.106,1,1,0.676,ministy
75,21,9,4899212000,1,528178.1959,488612.838,-0.472,-0.593,0.84,1,1,0.676,ministy
75,22,10,4899212000,1,757683.4415,528178.1959,0.231,-0.472,-0.379,1,1,0.676,ministy
75,23,11,4899212000,1,637440.22,757683.4415,-0.137,0.231,1.416,0,1,0.676,ministy
75,24,12,4899212000,1,509782.0156,637440.22,-0.528,-0.137,-0.932,0,1,0.676,ministy
75,25,1,5032638000,1,269085.2509,509782.0156,-1.265,-0.528,-0.803,1,1,0.67,ministy
75,26,2,5032638000,1,783653.6646,269085.2509,0.31,-1.265,0.842,0,1,0.67,ministy
75,27,3,5032638000,1,831243.1092,783653.6646,0.456,0.31,2.113,0,1,0.67,ministy
75,28,4,5032638000,1,1496673.67,831243.1092,2.493,0.456,0.79,0,1,0.67,ministy
75,29,5,5032638000,1,477527.4344,1496673.67,-0.627,2.493,-0.08,0,1,0.67,ministy
75,30,6,5032638000,1,807090.2938,477527.4344,0.382,-0.627,1.636,1,1,0.67,ministy
81,1,1,48827514,0,8211.860352,17153.48865,-0.222,-0.107,-0.22,0,0,0.962,semi-autonomous
81,2,2,48827514,0,0,8211.860352,-0.327,-0.222,-0.05,0,0,0.962,semi-autonomous
81,3,3,48827514,0,25652.55835,0,0.003,-0.327,-0.22,0,0,0.962,semi-autonomous
81,4,4,48827514,0,5525.581543,25652.55835,-0.256,0.003,0.386,0,0,0.962,semi-autonomous
81,5,5,48827514,0,0,5525.581543,-0.327,-0.256,-0.304,0,0,0.962,semi-autonomous
81,6,6,48827514,0,0,0,-0.327,-0.327,-0.327,0,0,0.962,semi-autonomous
81,7,7,48827514,0,2395.906982,0,-0.297,-0.327,-0.306,0,0,0.962,semi-autonomous
81,8,8,48827514,0,11159.8606,2395.906982,-0.184,-0.297,-0.189,0,0,0.962,semi-autonomous
81,9,9,48827514,0,14211.62817,11159.8606,-0.145,-0.184,0.126,0,0,0.962,semi-autonomous
81,10,10,48827514,0,0,14211.62817,-0.327,-0.145,0.201,0,0,0.962,semi-autonomous
81,11,11,48827514,0,0,0,-0.327,-0.327,-0.327,0,0,0.962,semi-autonomous
81,12,12,48827514,0,0,0,-0.327,-0.327,-0.107,0,0,0.962,semi-autonomous
81,13,1,37166466,0,5525.581543,0,-0.256,-0.327,-0.222,0,0,0.938,semi-autonomous
81,14,2,37166466,0,0,5525.581543,-0.327,-0.256,-0.327,0,0,0.938,semi-autonomous
81,15,3,37166466,0,0,0,-0.327,-0.327,0.003,0,0,0.938,semi-autonomous
81,16,4,37166466,0,23308.63544,0,-0.027,-0.327,-0.256,0,0,0.938,semi-autonomous
81,17,5,37166466,0,0,23308.63544,-0.327,-0.027,-0.327,0,0,0.938,semi-autonomous
81,18,6,37166466,0,0,0,-0.327,-0.327,-0.327,0,0,0.938,semi-autonomous
81,19,7,37166466,0,165302.4287,0,1.8,-0.327,-0.297,0,0,0.938,semi-autonomous
81,20,8,37166466,1,393239.4404,165302.4287,4.734,1.8,-0.184,0,0,0.938,semi-autonomous
81,21,9,37166466,1,0,393239.4404,-0.327,4.734,-0.145,0,0,0.938,semi-autonomous
81,22,10,37166466,1,0,0,-0.327,-0.327,-0.327,0,0,0.938,semi-autonomous
81,23,11,37166466,1,0,0,-0.327,-0.327,-0.327,0,0,0.938,semi-autonomous
81,24,12,37166466,1,0,0,-0.327,-0.327,-0.327,0,0,0.938,semi-autonomous
81,25,1,28567258,1,0,0,-0.327,-0.327,-0.256,0,0,0.855,semi-autonomous
81,26,2,28567258,1,0,0,-0.327,-0.327,-0.327,0,0,0.855,semi-autonomous
81,27,3,28567258,1,25547.08527,0,0.001,-0.327,-0.327,0,0,0.855,semi-autonomous
81,28,4,28567258,1,223991.6175,25547.08527,2.556,0.001,-0.027,0,0,0.855,semi-autonomous
81,29,5,28567258,1,0,223991.6175,-0.327,2.556,-0.327,0,0,0.855,semi-autonomous
81,30,6,28567258,1,0,0,-0.327,-0.327,-0.327,0,0,0.855,semi-autonomous
91,1,1,250659000,0,8588.837402,25585.73283,-0.291,-0.175,-0.293,0,0,0.45,semi-autonomous
91,2,2,250659000,0,6562.280983,8588.837402,-0.305,-0.291,-0.22,0,0,0.45,semi-autonomous
91,3,3,250659000,0,0,6562.280983,-0.35,-0.305,-0.287,0,0,0.45,semi-autonomous
91,4,4,250659000,0,0,0,-0.35,-0.35,-0.326,0,0,0.45,semi-autonomous
91,5,5,250659000,0,0,0,-0.35,-0.35,-0.35,0,0,0.45,semi-autonomous
91,6,6,250659000,0,0,0,-0.35,-0.35,-0.35,0,0,0.45,semi-autonomous
91,7,7,250659000,0,12922.09326,0,-0.262,-0.35,-0.35,0,0,0.45,semi-autonomous
91,8,8,250659000,0,0,12922.09326,-0.35,-0.262,-0.35,0,0,0.45,semi-autonomous
91,9,9,250659000,0,81287.90527,0,0.204,-0.35,-0.255,0,0,0.45,semi-autonomous
91,10,10,250659000,0,71480.46387,81287.90527,0.138,0.204,-0.35,0,0,0.45,semi-autonomous
91,11,11,250659000,0,201883.0239,71480.46387,1.026,0.138,-0.35,0,0,0.45,semi-autonomous
91,12,12,250659000,0,179284.6519,201883.0239,0.872,1.026,-0.175,0,0,0.45,semi-autonomous
91,13,1,246781000,0,860117.666,179284.6519,5.512,0.872,-0.291,0,0,0.549,semi-autonomous
91,14,2,246781000,0,76437.56763,860117.666,0.171,5.512,-0.305,0,0,0.549,semi-autonomous
91,15,3,246781000,0,66816.0968,76437.56763,0.106,0.171,-0.35,0,0,0.549,semi-autonomous
91,16,4,246781000,0,45917.67438,66816.0968,-0.037,0.106,-0.35,0,0,0.549,semi-autonomous
91,17,5,246781000,0,0,45917.67438,-0.35,-0.037,-0.35,0,0,0.549,semi-autonomous
91,18,6,246781000,0,6511.62793,0,-0.305,-0.35,-0.35,0,0,0.549,semi-autonomous
91,19,7,246781000,0,0,6511.62793,-0.35,-0.305,-0.262,0,0,0.549,semi-autonomous
91,20,8,246781000,1,0,0,-0.35,-0.35,-0.35,0,0,0.549,semi-autonomous
91,21,9,246781000,1,0,0,-0.35,-0.35,0.204,0,0,0.549,semi-autonomous
91,22,10,246781000,1,13567.20972,0,-0.257,-0.35,0.138,0,0,0.549,semi-autonomous
91,23,11,246781000,1,84079.76758,13567.20972,0.223,-0.257,1.026,0,0,0.549,semi-autonomous
91,24,12,246781000,1,6610.5,84079.76758,-0.305,0.223,0.872,0,0,0.549,semi-autonomous
91,25,1,313409000,1,13942.09351,6610.5,-0.255,-0.305,5.512,0,0,0.484,semi-autonomous
91,26,2,313409000,1,0,13942.09351,-0.35,-0.255,0.171,0,0,0.484,semi-autonomous
91,27,3,313409000,1,0,0,-0.35,-0.35,0.106,0,0,0.484,semi-autonomous
91,28,4,313409000,1,44953.02405,0,-0.043,-0.35,-0.037,0,0,0.484,semi-autonomous
91,29,5,313409000,1,3488.37207,44953.02405,-0.326,-0.043,-0.35,0,0,0.484,semi-autonomous
91,30,6,313409000,1,0,3488.37207,-0.35,-0.326,-0.305,0,0,0.484,semi-autonomous
94,1,1,21675000,0,7563.665039,19184.97656,-0.184,-0.018,-0.159,0,1,0.907,independent_agency
94,2,2,21675000,0,9705.913818,7563.665039,-0.154,-0.184,-0.26,0,1,0.907,independent_agency
94,3,3,21675000,0,4956.976685,9705.913818,-0.222,-0.154,-0.107,0,1,0.907,independent_agency
94,4,4,21675000,0,0,4956.976685,-0.292,-0.222,-0.193,0,1,0.907,independent_agency
94,5,5,21675000,0,0,0,-0.292,-0.292,-0.264,0,1,0.907,independent_agency
94,6,6,21675000,0,381579.3434,0,5.168,-0.292,-0.239,0,1,0.907,independent_agency
94,7,7,21675000,0,196717.6898,381579.3434,2.523,5.168,-0.146,0,1,0.907,independent_agency
94,8,8,21675000,0,288.372101,196717.6898,-0.288,2.523,-0.091,0,1,0.907,independent_agency
94,9,9,21675000,0,1409.941833,288.372101,-0.272,-0.288,-0.133,0,1,0.907,independent_agency
94,10,10,21675000,0,0,1409.941833,-0.292,-0.272,-0.18,0,1,0.907,independent_agency
94,11,11,21675000,0,4580.246582,0,-0.227,-0.292,-0.254,0,1,0.907,independent_agency
94,12,12,21675000,0,0,4580.246582,-0.292,-0.227,-0.018,0,1,0.907,independent_agency
94,13,1,24300000,0,8429.06958,0,-0.172,-0.292,-0.184,0,1,0.985,independent_agency
94,14,2,24300000,0,9906.279297,8429.06958,-0.151,-0.172,-0.154,0,1,0.985,independent_agency
94,15,3,24300000,0,0,9906.279297,-0.292,-0.151,-0.222,0,1,0.985,independent_agency
94,16,4,24300000,0,13634.19775,0,-0.097,-0.292,-0.292,0,1,0.985,independent_agency
94,17,5,24300000,0,0,13634.19775,-0.292,-0.097,-0.292,0,1,0.985,independent_agency
94,18,6,24300000,0,0,0,-0.292,-0.292,5.168,0,1,0.985,independent_agency
94,19,7,24300000,0,0,0,-0.292,-0.292,2.523,0,1,0.985,independent_agency
94,20,8,24300000,1,5665.116211,0,-0.211,-0.292,-0.288,0,1,0.985,independent_agency
94,21,9,24300000,1,0,5665.116211,-0.292,-0.211,-0.272,0,1,0.985,independent_agency
94,22,10,24300000,1,0,0,-0.292,-0.292,-0.292,1,1,0.985,independent_agency
94,23,11,24300000,1,9177.641846,0,-0.161,-0.292,-0.227,1,1,0.985,independent_agency
94,24,12,24300000,1,0,9177.641846,-0.292,-0.161,-0.292,0,1,0.985,independent_agency
94,25,1,41100000,1,14334.37476,0,-0.087,-0.292,-0.172,0,1,0.997,independent_agency
94,26,2,41100000,1,0,14334.37476,-0.292,-0.087,-0.151,0,1,0.997,independent_agency
94,27,3,41100000,1,4128.867676,0,-0.233,-0.292,-0.292,0,1,0.997,independent_agency
94,28,4,41100000,1,5913.883789,4128.867676,-0.208,-0.233,-0.097,0,1,0.997,independent_agency
94,29,5,41100000,1,4128.867676,5913.883789,-0.233,-0.208,-0.292,0,1,0.997,independent_agency
94,30,6,41100000,1,12743.22559,4128.867676,-0.11,-0.233,-0.292,0,1,0.997,independent_agency
